InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
124948-63,"10,000 Startups-NASSCOM",company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,517387-42|528559-03,Voltreum|Dapps (Financial Software),281725-48T|281778-22T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Voltreum; status=Active; holding=; since= | CompanyInvestorRelation: Dapps (Financial Software); status=Active; holding=; since= | DealInvestorRelation: Voltreum; deal=281778-22T; date=; type=Accelerator/Incubator; lead=No; fund= | DealInvestorRelation: Dapps (Financial Software); deal=281725-48T; date=; type=Accelerator/Incubator; lead=No; fund= | InvestorInvestmentRelation: Voltreum; deal=281778-22T; date=; type=Accelerator/Incubator; co_investors= | InvestorInvestmentRelation: Dapps (Financial Software); deal=281725-48T; date=; type=Accelerator/Incubator; co_investors=
232810-48,10.10.10,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,112042-27,BurstIQ,286377-76T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: BurstIQ; status=Active; holding=; since= | DealInvestorRelation: BurstIQ; deal=286377-76T; date=; type=Accelerator/Incubator; lead=No; fund= | InvestorInvestmentRelation: BurstIQ; deal=286377-76T; date=; type=Accelerator/Incubator; co_investors=
673466-05,100 Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,433483-48,Fonbnk,245659-42T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Fonbnk; status=Active; holding=Minority; since=07/14/2023 | DealInvestorRelation: Fonbnk; deal=245659-42T; date=07/14/2023; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Fonbnk; deal=245659-42T; date=07/14/2023; type=Early Stage VC; co_investors=5
279804-16,100&100 Venture Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,78,26,26,0,0,11526-49|121466-08|156266-38|185981-32|187794-37|221770-09|222217-39|227754-10|230054-68|230508-10|232194-70|232292-44|232659-73|234129-52|236816-92|436900-42|439051-24|439305-13|466930-90|469063-36|469950-85|491769-55|495621-01|497210-86|530787-16|588782-71,AirSwap|MiL.k Alliance|Tokamak Network|Kyber Network|WEMIX|Supertree|Nitro Network|Phantasma|Ozys|KTX Finance|Contentbox|Elastos Foundation|ICON (Financial Software)|Data (Business/Productivity Software)|Terraform Labs|Internet of Services Foundations|Ankr|Thekey (Network Management Software)|Zilliqa|Wanchain|Cindicator|Kaia DLT Foundation|OpenBlox|Gravity Labs|Gamium|BitTorrent,104552-02T|108364-51T|110814-58T|116830-27T|122605-57T|123763-15T|133550-38T|141127-21T|156426-13T|157143-97T|164083-60T|176814-82T|188987-77T|189288-19T|192689-74T|194172-13T|201590-47T|212083-75T|223701-49T|228074-86T|252548-56T|259164-10T|92534-77T|96710-23T|96953-59T|97365-07T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: AirSwap; status=Former; holding=Minority; since=11/01/2017 | CompanyInvestorRelation: MiL.k Alliance; status=Active; holding=Minority; since=11/30/2019 | CompanyInvestorRelation: Tokamak Network; status=Active; holding=Minority; since=01/01/2020 | CompanyInvestorRelation: Kyber Network; status=Active; holding=Minority; since=09/10/2020 | CompanyInvestorRelation: WEMIX; status=Active; holding=Minority; since= | CompanyInvestorRelation: Supertree; status=Active; holding=Minority; since=01/21/2020 | CompanyInvestorRelation: Nitro Network; status=Active; holding=Minority; since=02/26/2018 | CompanyInvestorRelation: Phantasma; status=Active; holding=Minority; since= | CompanyInvestorRelation: Ozys; status=Active; holding=Minority; since=08/01/2020 | CompanyInvestorRelation: KTX Finance; status=Active; holding=Minority; since=07/11/2023 | CompanyInvestorRelation: Contentbox; status=Active; holding=Minority; since=06/01/2018 | CompanyInvestorRelation: Elastos Foundati
542419-03,100E Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,9,3,3,0,0,542421-64|592590-88|616002-04,KIUUP|Camels Inu|Falcons Inu,247594-78T|255624-85T|268188-67T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: KIUUP; status=Former; holding=Minority; since= | CompanyInvestorRelation: Camels Inu; status=Active; holding=Minority; since=07/01/2024 | CompanyInvestorRelation: Falcons Inu; status=Active; holding=Minority; since=03/01/2024 | DealInvestorRelation: Camels Inu; deal=268188-67T; date=07/01/2024; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Falcons Inu; deal=255624-85T; date=03/01/2024; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: KIUUP; deal=247594-78T; date=; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Falcons Inu; deal=255624-85T; date=03/01/2024; type=Early Stage VC; co_investors= | InvestorInvestmentRelation: KIUUP; deal=247594-78T; date=; type=Early Stage VC; co_investors= | InvestorInvestmentRelation: Camels Inu; deal=268188-67T; date=07/01/2024; type=Early Stage VC; co_investors=
454552-03,100VC,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,433922-68,ZG.COM,136982-08T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ZG.COM; status=Former; holding=Minority; since=06/25/2018 | DealInvestorRelation: ZG.COM; deal=136982-08T; date=06/25/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: ZG.COM; deal=136982-08T; date=06/25/2018; type=Early Stage VC (Series A); co_investors=29
265602-70,100X Advisors,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,294745-96,Alkemi ( Other Financial Services),124575-49T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Alkemi ( Other Financial Services); status=Active; holding=Minority; since=09/01/2018 | DealInvestorRelation: Alkemi ( Other Financial Services); deal=124575-49T; date=09/01/2018; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Alkemi ( Other Financial Services); deal=124575-49T; date=09/01/2018; type=Seed Round; co_investors=10
437343-76,100x Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,9,3,3,1,0,464215-69|469802-08|66017-62,Smart.Exchange|Aluna Social|Maicoin,146342-44T|172553-86T|176624-74T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Smart.Exchange; status=Active; holding=Minority; since=04/10/2021 | CompanyInvestorRelation: Aluna Social; status=Former; holding=Minority; since=05/21/2021 | CompanyInvestorRelation: Maicoin; status=Active; holding=Minority; since=07/15/2020 | DealInvestorRelation: Smart.Exchange; deal=176624-74T; date=04/10/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Aluna Social; deal=172553-86T; date=05/21/2021; type=Seed Round; lead=Yes; fund= | DealInvestorRelation: Maicoin; deal=146342-44T; date=07/15/2020; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Aluna Social; deal=172553-86T; date=05/21/2021; type=Seed Round; co_investors=7 | InvestorInvestmentRelation: Maicoin; deal=146342-44T; date=07/15/2020; type=Later Stage VC; co_investors=11 | InvestorInvestmentRelation: Smart.Exchange; deal=176624-74T; date=04/10/2021; type=Early Stage VC; co_investors=31
277319-62,100X.VC,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,518847-40|539164-27,Buckmint|DAOstruct,214344-91T|244343-98T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Buckmint; status=Active; holding=Minority; since=10/28/2023 | CompanyInvestorRelation: DAOstruct; status=Active; holding=Minority; since=01/21/2023 | DealInvestorRelation: Buckmint; deal=244343-98T; date=10/28/2023; type=Accelerator/Incubator; lead=No; fund= | DealInvestorRelation: DAOstruct; deal=214344-91T; date=01/21/2023; type=Accelerator/Incubator; lead=No; fund= | InvestorInvestmentRelation: Buckmint; deal=244343-98T; date=10/28/2023; type=Accelerator/Incubator; co_investors= | InvestorInvestmentRelation: DAOstruct; deal=214344-91T; date=01/21/2023; type=Accelerator/Incubator; co_investors=
169928-74,100xCapital,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,470052-64,Parasset,184010-41T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Parasset; status=Active; holding=Minority; since=05/17/2021 | DealInvestorRelation: Parasset; deal=184010-41T; date=05/17/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Parasset; deal=184010-41T; date=05/17/2021; type=Early Stage VC; co_investors=14
484003-18,1010 Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,483985-18|512934-31,ALL.ART|Gobbl,183560-14T|208262-62T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ALL.ART; status=Former; holding=Minority; since=11/09/2021 | CompanyInvestorRelation: Gobbl; status=Former; holding=Minority; since=11/17/2021 | DealInvestorRelation: Gobbl; deal=183560-14T; date=11/17/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: ALL.ART; deal=208262-62T; date=11/09/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: ALL.ART; deal=208262-62T; date=11/09/2021; type=Early Stage VC; co_investors=25 | InvestorInvestmentRelation: Gobbl; deal=183560-14T; date=11/17/2021; type=Seed Round; co_investors=24
124372-54,1010 Capital (Boston),company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,501852-79,Mangrove,200088-19T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Mangrove; status=Active; holding=Minority; since=07/01/2021 | DealInvestorRelation: Mangrove; deal=200088-19T; date=07/01/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Mangrove; deal=200088-19T; date=07/01/2021; type=Seed Round; co_investors=21
513279-37,1010 Capital (New York),company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,512984-80,Structure Finance,207943-57T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Structure Finance; status=Active; holding=Minority; since=05/19/2021 | DealInvestorRelation: Structure Finance; deal=207943-57T; date=05/19/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Structure Finance; deal=207943-57T; date=05/19/2021; type=Seed Round; co_investors=17
265687-03,1091 Pictures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,233044-12,BitMovio,140085-91T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: BitMovio; status=Acquirer; holding=Majority; since= | DealInvestorRelation: BitMovio; deal=140085-91T; date=01/01/2020; type=Merger/Acquisition; lead=No; fund= | InvestorInvestmentRelation: BitMovio; deal=140085-91T; date=01/01/2020; type=Merger/Acquisition; co_investors=
467098-75,10K Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,12,4,4,1,0,1078708-33|1154174-86|697027-33|706731-58,PumpBTC|SegaSwap|ZeroBase|Pieverse,275153-77T|275987-71T|308055-07T|310810-33T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: PumpBTC; status=Active; holding=Minority; since=10/29/2024 | CompanyInvestorRelation: SegaSwap; status=Active; holding=Minority; since=09/23/2025 | CompanyInvestorRelation: ZeroBase; status=Active; holding=Minority; since=10/19/2024 | CompanyInvestorRelation: Pieverse; status=Active; holding=Minority; since=10/24/2025 | DealInvestorRelation: Pieverse; deal=310810-33T; date=10/24/2025; type=Seed Round; lead=No; fund= | DealInvestorRelation: SegaSwap; deal=308055-07T; date=09/23/2025; type=Seed Round; lead=Yes; fund= | DealInvestorRelation: PumpBTC; deal=275987-71T; date=10/29/2024; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: ZeroBase; deal=275153-77T; date=10/19/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Pieverse; deal=310810-33T; date=10/24/2025; type=Seed Round; co_investors=8 | InvestorInvestmentRelation: PumpBTC; deal=275987-71T; date=10/29/2024; type=Early Stage VC; co_investors=8 | InvestorInvestmentRelation: Se
