InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
462085-66,StoneDefi,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,484574-86,Dot Finance,233747-11T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Dot Finance; status=Former; holding=Minority; since= | DealInvestorRelation: Dot Finance; deal=233747-11T; date=; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Dot Finance; deal=233747-11T; date=; type=Later Stage VC; co_investors=15
496333-72,Stonewater Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,265762-45|494010-46,Uniswap Labs|Nillion,265918-78T|280494-01T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Uniswap Labs; status=Active; holding=Minority; since= | CompanyInvestorRelation: Nillion; status=Active; holding=Minority; since=10/30/2024 | DealInvestorRelation: Uniswap Labs; deal=280494-01T; date=; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: Nillion; deal=265918-78T; date=10/30/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Nillion; deal=265918-78T; date=10/30/2024; type=Early Stage VC; co_investors=26 | InvestorInvestmentRelation: Uniswap Labs; deal=280494-01T; date=; type=Later Stage VC; co_investors=5
180167-77,Store No 8,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,500911-03,Reveel,265291-03T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Reveel; status=Active; holding=; since=10/24/2023 | DealInvestorRelation: Reveel; deal=265291-03T; date=10/24/2023; type=Accelerator/Incubator; lead=No; fund= | InvestorInvestmentRelation: Reveel; deal=265291-03T; date=10/24/2023; type=Accelerator/Incubator; co_investors=
11307-34,Storm Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,4,1,1,0,1,113767-21,ShoCard,93115-00T,14775-04F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: ShoCard; status=Former; holding=Minority; since=06/15/2017 | DealInvestorRelation: ShoCard; deal=93115-00T; date=06/15/2017; type=Seed Round; lead=No; fund=Storm Ventures Fund V | InvestorInvestmentRelation: ShoCard; deal=93115-00T; date=06/15/2017; type=Seed Round; co_investors=7 | FundInvestmentRelation: ShoCard; fund=Storm Ventures Fund V; deal=93115-00T; date=06/15/2017; status=Former Investment
483739-39,Storna Finance,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,483724-63,Polygen,183230-47T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Polygen; status=Former; holding=Minority; since=11/04/2021 | DealInvestorRelation: Polygen; deal=183230-47T; date=11/04/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Polygen; deal=183230-47T; date=11/04/2021; type=Seed Round; co_investors=26
224096-41,StraightPath Venture Partners,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,7,2,2,0,1,55815-22|60921-19,Kraken|Coinbase Global,171163-00T|88669-45T,16781-50F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Kraken; status=Former; holding=Minority; since=06/30/2021 | CompanyInvestorRelation: Coinbase Global; status=Former; holding=Minority; since=08/21/2017 | DealInvestorRelation: Kraken; deal=171163-00T; date=06/30/2021; type=Later Stage VC; lead=No; fund=SP Ventures Fund 6 | DealInvestorRelation: Coinbase Global; deal=88669-45T; date=08/21/2017; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Kraken; deal=171163-00T; date=06/30/2021; type=Later Stage VC (Series D); co_investors=59 | InvestorInvestmentRelation: Coinbase Global; deal=88669-45T; date=08/21/2017; type=Later Stage VC (Series D); co_investors=24 | FundInvestmentRelation: Kraken; fund=SP Ventures Fund 6; deal=171163-00T; date=06/30/2021; status=Former Investment
491258-89,Strangelove Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,12,4,4,0,0,467803-36|491246-47|496717-39|533563-84,Onomy (Financial Software)|Quicksilver Zone|Saga|Penumbra (Financial Software),187893-82T|194415-13T|202552-03T|234020-17T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Onomy (Financial Software); status=Former; holding=Minority; since=11/23/2022 | CompanyInvestorRelation: Quicksilver Zone; status=Active; holding=Minority; since=01/01/2022 | CompanyInvestorRelation: Saga; status=Active; holding=Minority; since=05/19/2022 | CompanyInvestorRelation: Penumbra (Financial Software); status=Active; holding=Minority; since=11/04/2021 | DealInvestorRelation: Saga; deal=194415-13T; date=05/19/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Penumbra (Financial Software); deal=187893-82T; date=11/04/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Quicksilver Zone; deal=234020-17T; date=01/01/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Onomy (Financial Software); deal=202552-03T; date=11/23/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Saga; deal=194415-13T; date=05/19/2022; type=Seed Round; co_investors=23 | InvestorInvestmentRelation: Onomy (Financial Software); dea
497401-48,StrangeQuark Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,497367-73,Compendium,194781-61T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Compendium; status=Active; holding=Minority; since=01/07/2022 | DealInvestorRelation: Compendium; deal=194781-61T; date=01/07/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Compendium; deal=194781-61T; date=01/07/2022; type=Seed Round; co_investors=13
232194-25,Strategic Digital Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,232174-72,Lambda (Systems and Information Management),110861-29T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Lambda (Systems and Information Management); status=Active; holding=Minority; since=07/04/2018 | DealInvestorRelation: Lambda (Systems and Information Management); deal=110861-29T; date=07/04/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Lambda (Systems and Information Management); deal=110861-29T; date=07/04/2018; type=Early Stage VC; co_investors=23
467048-80,Strategic Round Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,21,7,7,0,0,436152-43|437601-97|439089-22|439278-94|462378-52|464153-50|464503-06,Pendle|ChainSwap|Allbridge (Financial Software)|GAM3S.GG Platform|Hegic|Stafi Technology|Injective,156372-04T|156538-72T|170090-11T|174109-69T|186605-11T|201474-82T|203023-72T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Pendle; status=Former; holding=Minority; since=04/01/2021 | CompanyInvestorRelation: ChainSwap; status=Former; holding=Minority; since=04/07/2021 | CompanyInvestorRelation: Allbridge (Financial Software); status=Former; holding=Minority; since=01/13/2022 | CompanyInvestorRelation: GAM3S.GG Platform; status=Former; holding=Minority; since=09/14/2020 | CompanyInvestorRelation: Hegic; status=Former; holding=Minority; since=01/01/2022 | CompanyInvestorRelation: Stafi Technology; status=Former; holding=Minority; since=12/01/2020 | CompanyInvestorRelation: Injective; status=Former; holding=Minority; since=08/10/2022 | DealInvestorRelation: Allbridge (Financial Software); deal=186605-11T; date=01/13/2022; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Pendle; deal=174109-69T; date=04/01/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: ChainSwap; deal=170090-11T; date=04/07/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: GAM3
516036-79,Strategxy Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,12,4,4,0,0,496135-81|518296-78|589106-89|608125-06,Super Protocol|Tren Finance|Irys|Talus Network,262820-62T|266114-62T|278470-36T|300404-53T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Super Protocol; status=Active; holding=Minority; since=07/01/2025 | CompanyInvestorRelation: Tren Finance; status=Former; holding=Minority; since=11/26/2024 | CompanyInvestorRelation: Irys; status=Active; holding=Minority; since=06/12/2024 | CompanyInvestorRelation: Talus Network; status=Active; holding=Minority; since=11/26/2024 | DealInvestorRelation: Super Protocol; deal=300404-53T; date=07/01/2025; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: Talus Network; deal=278470-36T; date=11/26/2024; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Tren Finance; deal=266114-62T; date=11/26/2024; type=Seed Round; lead=No; fund= | DealInvestorRelation: Irys; deal=262820-62T; date=06/12/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Irys; deal=262820-62T; date=06/12/2024; type=Early Stage VC; co_investors=8 | InvestorInvestmentRelation: Super Protocol; deal=300404-53T; date=07/01/2025; type=Later Stage VC; co_investors=
501680-53,Stratified Capital,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,58,18,19,0,1,439331-32|442655-56|463525-30|465621-76|472290-22|482594-86|489430-99|492728-77|497383-93|509207-77|509210-20|532644-40|568897-66|590335-75|595832-32|597206-98|631767-79|749361-97,Bitmap Tech|Cyber|Fireverse|Bumper (Financial Software )|Shadows (Financial Software)|TBC|peaq|StableUnit|Aethir|DomainDao|JoJoWorld|Owlto|Roam Network|Cassava Network|Mner Club|Zecrey|BetaMars|Canza Finance,173156-77T|174611-44T|187964-92T|194365-00T|199637-38T|204406-21T|204412-69T|232546-24T|233766-55T|244535-59T|246010-15T|247242-79T|251207-65T|254399-32T|257465-80T|258870-34T|269489-98T|285202-00T|306954-46T,20301-22F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Bitmap Tech; status=Active; holding=Minority; since=04/17/2024 | CompanyInvestorRelation: Cyber; status=Active; holding=Minority; since=10/26/2023 | CompanyInvestorRelation: Fireverse; status=Active; holding=Minority; since=02/13/2025 | CompanyInvestorRelation: Bumper (Financial Software ); status=Former; holding=Minority; since=03/01/2021 | CompanyInvestorRelation: Shadows (Financial Software); status=Active; holding=Minority; since=02/28/2021 | CompanyInvestorRelation: TBC; status=Active; holding=Minority; since=08/12/2024 | CompanyInvestorRelation: peaq; status=Active; holding=Minority; since=03/27/2024 | CompanyInvestorRelation: StableUnit; status=Active; holding=Minority; since=12/01/2023 | CompanyInvestorRelation: Aethir; status=Active; holding=Minority; since=05/31/2023 | CompanyInvestorRelation: DomainDao; status=Former; holding=Minority; since=09/01/2022 | CompanyInvestorRelation: JoJoWorld; status=Active; holding=Minority; since=01/01/2022 | CompanyIn
268826-95,Stratminds VC,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,113200-75,Bit2Me,204901-57T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Bit2Me; status=Active; holding=Minority; since=06/15/2023 | DealInvestorRelation: Bit2Me; deal=204901-57T; date=06/15/2023; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Bit2Me; deal=204901-57T; date=06/15/2023; type=Later Stage VC; co_investors=10
186326-65,Stratos Technologies,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,55,16,18,8,2,228790-63|265199-95|266080-24|452690-20|454256-38|454358-17|462047-50|468024-67|481532-50|484389-82|491471-65|494422-39|497289-07|509554-81|519724-45|665964-37,Fuel Labs|Octra|Aleph Cloud|SubQuery|Pocket (Software Development Applications)|PrimeDAO|Celestia|Autonomys|Goldfinch Prime|Dymension|Compound (California)|Resilience (Financial Software)|Space and Time|Expand|DIMO (Business/Productivity Software)|Primex,124118-56T|174570-04T|179509-51T|180455-68T|184586-14T|186128-47T|186138-37T|186949-99T|188495-92T|189383-41T|191978-83T|192482-47T|203170-24T|204457-87T|205041-88T|232807-15T|240960-34T|272672-02T,19015-48F|21587-95F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|lead_investor|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Fuel Labs; status=Active; holding=Minority; since=09/21/2021 | CompanyInvestorRelation: Octra; status=Active; holding=Minority; since=09/20/2024 | CompanyInvestorRelation: Aleph Cloud; status=Active; holding=Minority; since=01/20/2022 | CompanyInvestorRelation: SubQuery; status=Active; holding=Minority; since=09/08/2021 | CompanyInvestorRelation: Pocket (Software Development Applications); status=Former; holding=Minority; since=01/15/2022 | CompanyInvestorRelation: PrimeDAO; status=Active; holding=Minority; since=09/15/2021 | CompanyInvestorRelation: Celestia; status=Active; holding=Minority; since=03/07/2022 | CompanyInvestorRelation: Autonomys; status=Active; holding=Minority; since=06/03/2021 | CompanyInvestorRelation: Goldfinch Prime; status=Active; holding=Minority; since=01/06/2022 | CompanyInvestorRelation: Dymension; status=Active; holding=Minority; since=02/09/2023 | CompanyInvestorRelation: Compound (California); status=Active; holding=Minority; since
